ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk
235889,C. Ünder,Cengiz Ünder,Roma,https://cdn.sofifa.org/18/teams/52.png,1772,19,Italian Serie A,1997-07-14,173.0,66.0,Lean,False,https://cdn.sofifa.org/flags/48@3x.png,Turkey,https://cdn.sofifa.org/18/players/235889.png,8500000.0,29000.0,16200000.0,74,83,81,71,68,76,32,54,1,3,4,High,Medium,Left,75,68,58,71,64,76,71,45,61,75,83,79,80,71,84,77,48,67,58,74,27,29,66,68,64,68,24,33,30,9,13,7,9,8,70.0,74.0,72.0,72.0,66.0,73.0,51.0,42.0,53.0,57.0,70.0,74.0,72.0,72.0,66.0,73.0,51.0,42.0,53.0,57.0,70.0,72.0,72.0,66.0,51.0,42.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
213874,Thiago Mendes,Thiago Henrique Mendes Ribeiro,LOSC Lille,https://cdn.sofifa.org/18/teams/65.png,2039,25,French Ligue 1,1992-03-15,176.0,78.0,Lean,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/213874.png,6500000.0,33000.0,13500000.0,74,79,81,68,70,75,71,68,1,2,3,High,Medium,Right,67,61,59,74,60,75,58,73,69,74,75,86,78,69,73,80,66,84,58,77,75,74,70,70,60,66,72,72,74,14,9,12,13,8,70.0,72.0,72.0,72.0,73.0,73.0,73.0,70.0,74.0,74.0,70.0,72.0,72.0,72.0,73.0,73.0,73.0,70.0,74.0,74.0,70.0,72.0,72.0,73.0,73.0,70.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
209781,P. Capelle,Pierrick Capelle,Angers SCO,https://cdn.sofifa.org/18/teams/1530.png,2046,30,French Ligue 1,1987-04-15,180.0,71.0,Lean,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/209781.png,5000000.0,23000.0,10000000.0,74,74,74,71,73,76,66,66,1,3,4,High,Medium,Left,75,68,55,74,79,76,72,77,70,76,74,74,79,75,67,72,61,72,63,77,68,74,75,72,63,64,64,68,64,9,12,16,9,16,71.0,74.0,74.0,74.0,73.0,74.0,71.0,67.0,71.0,72.0,71.0,74.0,74.0,74.0,73.0,74.0,71.0,67.0,71.0,72.0,71.0,74.0,74.0,73.0,71.0,67.0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
199286,B. Dja Djédjé,Brice Dja Djédjé,Watford,https://cdn.sofifa.org/18/teams/1795.png,1953,26,English Premier League,1990-12-23,168.0,75.0,Stocky,False,https://cdn.sofifa.org/flags/108@3x.png,Ivory Coast,https://cdn.sofifa.org/18/players/199286.png,5500000.0,44000.0,10900000.0,74,76,78,59,69,73,71,75,2,2,2,High,Medium,Right,69,58,58,76,31,70,56,47,66,75,76,79,76,74,87,72,67,75,72,53,83,72,68,68,58,65,70,75,72,7,7,14,14,8,67.0,70.0,70.0,70.0,71.0,71.0,73.0,72.0,73.0,73.0,67.0,70.0,70.0,70.0,71.0,71.0,73.0,72.0,73.0,73.0,67.0,70.0,70.0,71.0,73.0,72.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
203128,T. Monconduit,Thomas Monconduit,Amiens SC Football,https://cdn.sofifa.org/18/teams/1816.png,1926,26,French Ligue 1,1991-02-10,184.0,83.0,Normal,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/203128.png,5500000.0,18000.0,11400000.0,74,76,69,54,70,70,70,76,1,2,3,Medium,Medium,Right,64,49,59,75,39,69,65,58,71,71,69,69,65,76,69,65,69,85,73,57,75,71,69,69,52,75,72,71,69,12,9,14,13,13,64.0,67.0,67.0,69.0,71.0,70.0,73.0,71.0,71.0,72.0,64.0,67.0,67.0,69.0,71.0,70.0,73.0,71.0,71.0,72.0,64.0,67.0,69.0,71.0,73.0,71.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
223608,Eraso,Javier Eraso Goñi,CD Leganés,https://cdn.sofifa.org/18/teams/100888.png,1921,27,Spanish Primera División,1990-03-22,180.0,71.0,Lean,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/223608.png,6500000.0,23000.0,14100000.0,74,75,64,70,71,68,58,75,1,2,3,High,High,Right,64,74,54,80,59,68,53,59,76,71,63,64,52,84,59,70,73,86,67,67,82,67,81,68,53,80,49,64,57,10,15,9,9,14,71.0,71.0,73.0,73.0,74.0,73.0,71.0,65.0,67.0,69.0,71.0,71.0,73.0,73.0,74.0,73.0,71.0,65.0,67.0,69.0,71.0,73.0,73.0,74.0,71.0,65.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
211321,M. Konaté,Moussa Konaté,Amiens SC Football,https://cdn.sofifa.org/18/teams/1816.png,1708,24,French Ligue 1,1993-04-03,183.0,78.0,Normal,False,https://cdn.sofifa.org/flags/136@3x.png,Senegal,https://cdn.sofifa.org/18/players/211321.png,8000000.0,19000.0,17600000.0,74,80,90,69,54,73,23,64,1,3,4,High,Medium,Right,60,74,75,62,60,72,46,37,36,72,90,90,81,78,70,72,85,71,70,56,37,24,71,56,72,68,15,17,15,6,9,9,10,10,73.0,72.0,72.0,68.0,58.0,70.0,44.0,41.0,49.0,51.0,73.0,72.0,72.0,68.0,58.0,70.0,44.0,41.0,49.0,51.0,73.0,72.0,68.0,58.0,44.0,41.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
178042,A. Costa,Andrea Costa,Benevento Calcio,https://cdn.sofifa.org/18/teams/112026.png,1670,31,Italian Serie A,1986-02-01,182.0,73.0,Lean,False,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/178042.png,3800000.0,25000.0,6800000.0,74,74,68,37,49,61,76,72,1,2,3,Medium,Medium,Left,48,27,68,58,22,58,59,27,54,62,68,68,66,70,60,62,84,68,72,37,72,78,35,34,37,69,76,78,74,8,9,7,11,13,52.0,53.0,52.0,52.0,56.0,55.0,67.0,73.0,69.0,67.0,52.0,53.0,52.0,52.0,56.0,55.0,67.0,73.0,69.0,67.0,52.0,52.0,52.0,56.0,67.0,73.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
190330,N. Rigoni,Nicola Rigoni,Chievo Verona,https://cdn.sofifa.org/18/teams/192.png,1876,26,Italian Serie A,1990-11-12,187.0,84.0,Lean,False,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/190330.png,7000000.0,17000.0,12400000.0,74,77,61,55,71,71,66,75,1,3,3,Medium,High,Right,61,46,67,78,51,71,64,61,76,75,54,66,58,71,63,61,67,78,77,69,70,73,61,71,51,75,58,68,64,4,10,13,6,13,63.0,66.0,66.0,69.0,73.0,68.0,72.0,69.0,68.0,69.0,63.0,66.0,66.0,69.0,73.0,68.0,72.0,69.0,68.0,69.0,63.0,66.0,69.0,73.0,72.0,69.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
222844,Walace,Walace Souza Silva,Hamburger SV,https://cdn.sofifa.org/18/teams/28.png,1926,22,German Bundesliga,1995-04-04,188.0,75.0,Normal,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/222844.png,7000000.0,25000.0,13300000.0,74,82,68,67,65,68,73,73,1,3,3,Medium,Medium,Right,48,58,60,74,76,67,55,52,75,71,68,68,61,69,66,78,57,66,76,77,80,76,55,62,60,68,76,73,67,10,13,7,14,11,66.0,65.0,66.0,67.0,69.0,65.0,73.0,72.0,68.0,68.0,66.0,65.0,66.0,67.0,69.0,65.0,73.0,72.0,68.0,68.0,66.0,66.0,67.0,69.0,73.0,72.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
207997,Albentosa,Raúl Albentosa Redal,RC Deportivo de La Coruña,https://cdn.sofifa.org/18/teams/242.png,1579,28,Spanish Primera División,1988-09-07,192.0,86.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/207997.png,5000000.0,22000.0,10900000.0,74,75,35,47,52,41,74,82,1,2,2,Medium,Medium,Right,41,51,72,63,66,32,32,45,62,54,32,37,37,70,28,54,68,65,92,31,84,73,30,42,42,65,73,78,64,12,15,11,12,11,52.0,44.0,46.0,47.0,55.0,47.0,68.0,73.0,62.0,60.0,52.0,44.0,46.0,47.0,55.0,47.0,68.0,73.0,62.0,60.0,52.0,46.0,47.0,55.0,68.0,73.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
222077,M. Locatelli,Manuel Locatelli,Milan,https://cdn.sofifa.org/18/teams/47.png,1944,19,Italian Serie A,1998-01-08,186.0,75.0,Lean,False,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/222077.png,8500000.0,35000.0,16200000.0,74,86,66,63,73,74,69,69,1,3,3,Medium,Medium,Right,66,54,68,78,64,75,64,60,72,79,64,68,67,66,54,76,59,78,65,72,68,75,54,75,60,66,64,72,68,11,12,11,10,15,66.0,69.0,69.0,71.0,73.0,70.0,73.0,69.0,71.0,71.0,66.0,69.0,69.0,71.0,73.0,70.0,73.0,69.0,71.0,71.0,66.0,69.0,71.0,73.0,73.0,69.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
219777,Chema Rodríguez,José Manuel Rodríguez Benito,Levante UD,https://cdn.sofifa.org/18/teams/1853.png,1770,25,Spanish Primera División,1992-03-03,182.0,74.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/219777.png,6500000.0,20000.0,14800000.0,74,79,69,54,56,57,74,75,1,2,3,Medium,High,Left,48,52,73,66,54,50,32,32,64,62,70,68,65,66,63,65,82,67,77,56,77,74,25,54,46,65,74,74,76,15,11,6,14,12,58.0,55.0,55.0,57.0,60.0,57.0,69.0,73.0,69.0,67.0,58.0,55.0,55.0,57.0,60.0,57.0,69.0,73.0,69.0,67.0,58.0,55.0,57.0,60.0,69.0,73.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
231041,C. Ninga,Casimir Ninga,Montpellier Hérault SC,https://cdn.sofifa.org/18/teams/70.png,1842,24,French Ligue 1,1993-05-17,186.0,81.0,Normal,False,https://cdn.sofifa.org/flags/106@3x.png,Chad,https://cdn.sofifa.org/18/players/231041.png,7500000.0,24000.0,15600000.0,74,79,88,75,61,72,27,78,1,3,3,High,Medium,Right,66,75,63,62,75,74,65,53,55,69,87,89,73,71,59,79,78,84,79,72,69,24,72,59,72,67,20,25,23,6,11,9,15,9,73.0,72.0,72.0,69.0,62.0,71.0,49.0,45.0,51.0,54.0,73.0,72.0,72.0,69.0,62.0,71.0,49.0,45.0,51.0,54.0,73.0,72.0,69.0,62.0,49.0,45.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
233601,R. Sobhi,Ramadan Sobhi,Stoke City,https://cdn.sofifa.org/18/teams/1806.png,1840,20,English Premier League,1997-01-23,183.0,75.0,Lean,True,https://cdn.sofifa.org/flags/111@3x.png,Egypt,https://cdn.sofifa.org/18/players/233601.png,9500000.0,45000.0,20000000.0,74,85,75,62,71,77,43,65,1,4,4,High,High,Right,70,60,59,76,61,79,63,63,64,79,77,74,73,63,67,62,51,72,68,65,54,33,73,74,65,75,43,44,46,12,13,15,12,10,68.0,73.0,72.0,73.0,69.0,73.0,58.0,52.0,58.0,61.0,68.0,73.0,72.0,73.0,69.0,73.0,58.0,52.0,58.0,61.0,68.0,72.0,73.0,69.0,58.0,52.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
225410,A. Masina,Adam Masina,Bologna,https://cdn.sofifa.org/18/teams/189.png,1796,23,Italian Serie A,1994-01-02,191.0,87.0,Normal,False,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/225410.png,6500000.0,36000.0,11500000.0,74,79,78,38,66,67,71,78,1,2,3,Medium,Medium,Left,78,26,68,68,37,68,64,35,68,69,72,82,66,66,45,59,64,88,79,41,66,72,58,58,31,72,66,74,74,14,14,13,7,6,58.0,63.0,61.0,62.0,66.0,67.0,71.0,71.0,73.0,74.0,58.0,63.0,61.0,62.0,66.0,67.0,71.0,71.0,73.0,74.0,58.0,61.0,62.0,66.0,71.0,71.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
184706,V. Bessat,Vincent Bessat,SM Caen,https://cdn.sofifa.org/18/teams/210.png,1956,31,French Ligue 1,1985-11-08,178.0,73.0,Normal,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/184706.png,4900000.0,23000.0,9900000.0,74,74,73,63,74,75,64,67,1,3,2,High,Medium,Left,79,58,53,75,62,75,54,57,75,75,75,72,76,76,74,67,73,64,70,71,62,46,70,74,58,71,71,72,69,6,16,10,12,9,68.0,73.0,71.0,73.0,72.0,73.0,68.0,66.0,69.0,70.0,68.0,73.0,71.0,73.0,72.0,73.0,68.0,66.0,69.0,70.0,68.0,71.0,73.0,72.0,68.0,66.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
202115,M. Ostrzolek,Matthias Ostrzolek,Hannover 96,https://cdn.sofifa.org/18/teams/485.png,1890,27,German Bundesliga,1990-06-05,178.0,72.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/202115.png,4600000.0,33000.0,8300000.000000001,74,74,75,46,64,72,72,70,2,2,3,Medium,Medium,Left,71,36,60,69,49,70,57,47,64,74,77,74,77,74,77,66,67,78,65,43,74,64,56,56,60,69,75,76,77,12,8,14,9,14,60.0,65.0,63.0,64.0,66.0,67.0,71.0,71.0,73.0,73.0,60.0,65.0,63.0,64.0,66.0,67.0,71.0,71.0,73.0,73.0,60.0,63.0,64.0,66.0,71.0,71.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
212616,R. De Paul,Rodrigo Javier De Paul,Udinese,https://cdn.sofifa.org/18/teams/55.png,1831,23,Italian Serie A,1994-05-24,178.0,70.0,Normal,False,https://cdn.sofifa.org/flags/52@3x.png,Argentina,https://cdn.sofifa.org/18/players/212616.png,8500000.0,25000.0,17000000.0,74,82,69,70,74,79,39,63,1,3,3,High,Low,Right,76,67,43,78,47,81,80,60,71,79,70,69,76,66,69,78,58,63,66,77,56,28,64,70,56,66,38,46,43,13,12,10,7,14,68.0,74.0,72.0,74.0,69.0,73.0,58.0,49.0,56.0,59.0,68.0,74.0,72.0,74.0,69.0,73.0,58.0,49.0,56.0,59.0,68.0,72.0,74.0,69.0,58.0,49.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
189576,Ramalho,Jonás Ramalho Chimeno,Girona CF,https://cdn.sofifa.org/18/teams/110062.png,1694,24,Spanish Primera División,1993-06-10,181.0,68.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/189576.png,6500000.0,18000.0,15000000.0,74,80,74,35,56,53,74,73,1,2,2,Medium,Medium,Right,59,40,70,65,44,48,57,34,52,54,70,77,66,62,58,22,82,66,76,34,74,68,39,44,41,66,75,77,79,12,10,8,15,16,51.0,54.0,50.0,52.0,55.0,56.0,66.0,73.0,69.0,67.0,51.0,54.0,50.0,52.0,55.0,56.0,66.0,73.0,69.0,67.0,51.0,50.0,52.0,55.0,66.0,73.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
188554,Dani Pacheco,Daniel Pacheco Lobato,Getafe CF,https://cdn.sofifa.org/18/teams/1860.png,1860,26,Spanish Primera División,1991-01-05,168.0,65.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/188554.png,6500000.0,22000.0,14800000.0,74,75,74,66,72,81,30,61,1,3,3,High,Low,Right,63,69,47,74,62,80,83,80,71,82,75,74,88,70,90,59,78,74,58,68,48,33,61,72,69,61,26,28,23,12,8,10,13,12,67.0,73.0,72.0,74.0,69.0,73.0,54.0,43.0,51.0,56.0,67.0,73.0,72.0,74.0,69.0,73.0,54.0,43.0,51.0,56.0,67.0,72.0,74.0,69.0,54.0,43.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
164491,D. Aogo,Dennis Aogo,VfB Stuttgart,https://cdn.sofifa.org/18/teams/36.png,2039,30,German Bundesliga,1987-01-14,184.0,85.0,Normal,True,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/164491.png,4099999.9999999995,22000.0,7300000.0,74,74,68,56,74,73,73,75,2,2,3,Medium,Medium,Left,77,40,68,75,65,74,79,78,73,74,68,68,73,72,65,74,71,75,76,66,75,74,67,70,65,72,75,73,74,7,10,16,16,6,65.0,69.0,68.0,70.0,72.0,71.0,74.0,73.0,73.0,74.0,65.0,69.0,68.0,70.0,72.0,71.0,74.0,73.0,73.0,74.0,65.0,68.0,70.0,72.0,74.0,73.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
192397,Rafael,Rafael Cabral Barbosa,Napoli,https://cdn.sofifa.org/18/teams/48.png,1208,27,Italian Serie A,1990-05-20,186.0,83.0,Normal,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/192397.png,4700000.0,38000.0,8400000.0,74,77,75,73,71,74,54,73,2,1,2,Medium,Medium,Right,18,10,13,33,18,17,12,11,31,24,52,56,52,68,42,24,62,32,68,18,29,29,10,43,23,62,19,11,17,75,73,71,73,74,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
